run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,fraction_ai,fraction_ai_assisted,fraction_human,prediction_short,headline
R163,C001,Pangram,4.0,2,2026-08-28,2026-08-28T14:59:48,72,ok,fraction_ai,0.855,85.5% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.855, ""fraction_ai_assisted"": 0.0389, ""fraction_human"": 0.1061, ""scanned_at"": ""2026-08-28T14:59:48"", ""status"": ""ok""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,0.855,0.0389,0.1061,AI,AI Generated
R164,C090,Pangram,4.0,2,2026-08-28,2026-08-28T15:01:02,73,ok,fraction_ai,0.0496,5.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0496, ""fraction_ai_assisted"": 0.0182, ""fraction_human"": 0.9322, ""scanned_at"": ""2026-08-28T15:01:02"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,0.0496,0.0182,0.9322,Human,Fully Human Written
R165,C051,Pangram,4.0,2,2026-08-28,2026-08-28T15:02:16,74,ok,fraction_ai,0.4213,42.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4213, ""fraction_ai_assisted"": 0.1784, ""fraction_human"": 0.4003, ""scanned_at"": ""2026-08-28T15:02:16"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,0.4213,0.1784,0.4003,Mixed,AI Assisted
R166,C005,Pangram,4.0,2,2026-08-28,2026-08-28T15:04:17,75,ok,fraction_ai,1.0,100.0% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 1.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T15:04:17"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,1.0,0.0,0.0,AI,AI Generated
R167,C079,Pangram,4.0,2,2026-08-28,2026-08-28T15:04:55,76,ok,fraction_ai,0.3903,39.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.3903, ""fraction_ai_assisted"": 0.3085, ""fraction_human"": 0.3013, ""scanned_at"": ""2026-08-28T15:04:55"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,0.3903,0.3085,0.3013,Mixed,AI Assisted
R168,C067,Pangram,4.0,2,2026-08-28,2026-08-28T15:06:06,77,ok,fraction_ai,0.6218,62.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.6218, ""fraction_ai_assisted"": 0.3774, ""fraction_human"": 0.0007, ""scanned_at"": ""2026-08-28T15:06:06"", ""status"": ""ok""}",Hybrid,Marketing copy,,648,75,2019 promo email + Claude 4 Sonnet replacements (75%),2026-08-19,0.6218,0.3774,0.0007,Mixed,AI Assisted
R169,C043,Pangram,4.0,2,2026-08-28,2026-08-28T15:07:48,78,ok,fraction_ai,0.0373,3.7% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0373, ""fraction_ai_assisted"": 0.06, ""fraction_human"": 0.9027, ""scanned_at"": ""2026-08-28T15:07:48"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,0.0373,0.06,0.9027,Human,Fully Human Written
R170,C071,Pangram,4.0,2,2026-08-28,2026-08-28T15:09:06,79,ok,fraction_ai,0.4143,41.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4143, ""fraction_ai_assisted"": 0.2011, ""fraction_human"": 0.3846, ""scanned_at"": ""2026-08-28T15:09:06"", ""status"": ""ok""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,0.4143,0.2011,0.3846,Mixed,AI Assisted
R171,C034,Pangram,4.0,2,2026-08-28,2026-08-28T15:10:59,80,ok,fraction_ai,0.0295,2.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.0295, ""fraction_ai_assisted"": 0.0872, ""fraction_human"": 0.8833, ""scanned_at"": ""2026-08-28T15:10:59"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,0.0295,0.0872,0.8833,Mixed,AI Assisted
R172,C025,Pangram,4.0,2,2026-08-28,2026-08-28T15:12:39,81,ok,fraction_ai,0.9112,91.1% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.9112, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0888, ""scanned_at"": ""2026-08-28T15:12:39"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,0.9112,0.0,0.0888,AI,AI Generated
R173,C045,Pangram,4.0,2,2026-08-28,2026-08-28T15:13:12,82,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0535, ""fraction_human"": 0.9465, ""scanned_at"": ""2026-08-28T15:13:12"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,0.0,0.0535,0.9465,Human,Fully Human Written
R174,C046,Pangram,4.0,2,2026-08-28,2026-08-28T15:14:29,83,ok,fraction_ai,0.2015,20.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.2015, ""fraction_ai_assisted"": 0.0915, ""fraction_human"": 0.7071, ""scanned_at"": ""2026-08-28T15:14:29"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,0.2015,0.0915,0.7071,Mixed,AI Assisted
R175,C039,Pangram,4.0,2,2026-08-28,2026-08-28T15:15:53,84,ok,fraction_ai,0.039,3.9% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.039, ""fraction_ai_assisted"": 0.0368, ""fraction_human"": 0.9242, ""scanned_at"": ""2026-08-28T15:15:53"", ""status"": ""ok""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,0.039,0.0368,0.9242,Human,Fully Human Written
R176,C088,Pangram,4.0,2,2026-08-28,2026-08-28T15:16:41,85,ok,fraction_ai,0.3503,35.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.3503, ""fraction_ai_assisted"": 0.161, ""fraction_human"": 0.4888, ""scanned_at"": ""2026-08-28T15:16:41"", ""status"": ""ok""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,0.3503,0.161,0.4888,Mixed,AI Assisted
R177,C038,Pangram,4.0,2,2026-08-28,2026-08-28T15:18:34,86,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0112, ""fraction_human"": 0.9888, ""scanned_at"": ""2026-08-28T15:18:34"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,0.0,0.0112,0.9888,Human,Fully Human Written
R178,C030,Pangram,4.0,2,2026-08-28,2026-08-28T15:19:37,87,ok,fraction_ai,0.0023,0.2% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0023, ""fraction_ai_assisted"": 0.0231, ""fraction_human"": 0.9746, ""scanned_at"": ""2026-08-28T15:19:37"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,0.0023,0.0231,0.9746,Human,Fully Human Written
R179,C026,Pangram,4.0,2,2026-08-28,2026-08-28T15:20:33,88,ok,fraction_ai,0.9223,92.2% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.9223, ""fraction_ai_assisted"": 0.0777, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T15:20:33"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,0.9223,0.0777,0.0,AI,AI Generated
R180,C023,Pangram,4.0,2,2026-08-28,2026-08-28T15:21:41,89,ok,fraction_ai,0.8066,80.7% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8066, ""fraction_ai_assisted"": 0.0615, ""fraction_human"": 0.1319, ""scanned_at"": ""2026-08-28T15:21:41"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,0.8066,0.0615,0.1319,AI,AI Generated
R181,C074,Pangram,4.0,2,2026-08-28,2026-08-28T15:22:47,90,ok,fraction_ai,0.2065,20.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.2065, ""fraction_ai_assisted"": 0.0428, ""fraction_human"": 0.7507, ""scanned_at"": ""2026-08-28T15:22:47"", ""status"": ""ok""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,0.2065,0.0428,0.7507,Mixed,AI Assisted
R182,C064,Pangram,4.0,2,2026-08-28,2026-08-28T15:23:48,91,ok,fraction_ai,0.327,32.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.327, ""fraction_ai_assisted"": 0.2332, ""fraction_human"": 0.4397, ""scanned_at"": ""2026-08-28T15:23:48"", ""status"": ""ok""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,0.327,0.2332,0.4397,Mixed,AI Assisted
